% Fluorescence version 1.0
% plate 1536 = 32x48 (15 times)
% @meta
% Plate=1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
% Repeat=1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
% Barcode=AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01,AP-01
% Measured height=10.05,10.19,10.11,10.11,10.16,10.13,10.13,10.16,10.11,10.16,10.16,10.19,10.13,10.13,10.16
% Chamber temperature at start=26.49,26.29,26.39,26.29,26.39,26.39,25.97,25.5,25.09,25.58,26.46,26.46,26.26,26.09,26.07
% Chamber temperature at end=26.12,26.29,26.51,26.39,26.42,26.09,26.02,25.21,25.31,25.41,26.29,26.39,26.29,26,26
% Humidity at start=28.6,27.2,27.2,27,27,23.7,24.5,26.9,26.7,26.2,25.8,26.4,27.5,27.4,27.2
% Humidity at end=28.6,27.8,27.7,27.5,27.7,24,25,27.5,27.4,26.7,26.4,27,28.1,28,27.8
% Ambient temperature at start=26.69,26.69,26.79,26.69,26.79,26.59,26.46,25.61,25.58,25.78,26.66,26.76,26.66,26.49,26.37
% Ambient temperature at end=26.81,26.59,26.62,26.59,26.71,26.49,26.22,25.61,25.51,26,26.59,26.59,26.49,26.39,26.2
% Group=1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
% Label=FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1),FAM(1)
% ScanX=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
% ScanY=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
% Measinfo=De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A,De=1st Ex=Top Em=Top Wdw=N/A
% Kinetics=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
% Measurement date=11/20/2012 2:12:58 AM,11/20/2012 3:17:04 AM,11/20/2012 4:21:15 AM,11/20/2012 5:25:27 AM,11/20/2012 6:29:44 AM,11/20/2012 8:53:17 AM,11/20/2012 10:59:44 AM,11/20/2012 1:03:59 PM,11/20/2012 3:08:16 PM,11/20/2012 5:12:32 PM,11/20/2012 7:16:45 PM,11/20/2012 9:20:59 PM,11/20/2012 11:25:13 PM,11/21/2012 1:29:27 AM,11/21/2012 3:33:41 AM
@relation CP-001073
@attribute 0 integer % 2012-11-20T02:10:18+00:00
@attribute 3846 integer % 2012-11-20T03:14:24+00:00
@attribute 7697 integer % 2012-11-20T04:18:35+00:00
@attribute 11549 integer % 2012-11-20T05:22:47+00:00
@attribute 15407 integer % 2012-11-20T06:27:05+00:00
@attribute 24019 integer % 2012-11-20T08:50:37+00:00
@attribute 31606 integer % 2012-11-20T10:57:04+00:00
@attribute 39061 integer % 2012-11-20T13:01:19+00:00
@attribute 46518 integer % 2012-11-20T15:05:36+00:00
@attribute 53974 integer % 2012-11-20T17:09:52+00:00
@attribute 61427 integer % 2012-11-20T19:14:05+00:00
@attribute 68881 integer % 2012-11-20T21:18:19+00:00
@attribute 76335 integer % 2012-11-20T23:22:33+00:00
@attribute 83789 integer % 2012-11-21T01:26:47+00:00
@attribute 91243 integer % 2012-11-21T03:31:01+00:00
@attribute name string
@data
461,1444,2272,2295,3135,2957,3460,4116,4348,3977,4352,4624,4681,4627,5213,Y9
607,1614,2218,2427,3065,3286,3956,4088,3693,4118,4511,4803,4401,4870,4716,Y10
653,1514,2003,2221,2606,2545,3533,3307,3768,4170,4450,4455,4362,4445,4865,Y11
457,1715,2628,2902,3377,3788,4241,5062,5169,5336,5295,5094,5157,5426,5735,Y12
480,1251,2304,2614,2335,2563,3346,3744,3610,3676,3961,4201,4304,4574,4444,Y13
584,1581,1802,2251,2531,2347,3244,3648,3555,3645,3927,3662,3789,4156,4585,Y14
501,1391,2024,1823,2468,2688,3504,3416,3002,3683,4189,3866,4246,4088,4139,Y15
476,1343,2224,2244,2290,2339,3252,3645,2918,4038,3619,4328,4071,4185,4543,Y16
585,1088,2327,2388,2722,2563,3712,3422,3318,3981,3941,4316,4138,4694,4245,Y17
584,1480,2197,2481,3334,3178,3063,3689,4163,4106,4282,4151,4485,4362,4480,Y18
402,1372,1935,2122,2360,2450,3469,2906,3565,4160,3930,3670,4214,4029,4683,Y19
589,1063,1941,2384,2644,2986,3255,3160,3866,4145,3822,4713,4303,4294,4537,Y20
512,1769,2395,2301,2785,2915,3513,3685,4575,4442,4761,4810,4842,5011,5356,Y21
538,1527,2218,2250,2348,3093,3633,3571,4176,4499,4229,4439,4256,4459,4374,Y22
537,1646,2171,2329,2505,3067,3561,3628,3761,3963,4364,5012,3995,4800,4982,Y23
332,1145,1753,2563,2599,2594,3603,4271,4173,4652,4301,4487,4432,4464,5214,Y24
616,1930,2534,2609,3192,3014,4063,3280,4087,4308,4426,4455,4799,4874,4677,Y25
359,1628,2515,3080,2968,3081,3744,3938,3634,4333,4519,4355,5197,4811,4652,Y26
484,1257,1921,2345,2677,2788,3383,3688,3794,4216,4126,4844,4072,4409,4335,Y27
628,1521,1846,2441,2733,3056,3208,3782,3995,3819,4044,4486,4268,4240,4934,Y28
477,1210,2091,2251,2422,2564,3641,3389,3544,4245,3787,4275,4797,4534,4712,Y29
448,1352,1912,2405,2383,2553,3136,3589,3475,3858,3729,4262,4594,3902,3956,Y30
345,1257,2062,2216,2744,2793,3200,3540,4008,3906,3956,4238,4519,4754,4481,Y31
510,1260,2335,2353,2589,2651,3360,3475,3654,4171,4005,4365,3923,3963,4928,Y32
417,1597,2509,2443,2435,2466,3634,3709,3942,4002,4068,3764,4262,4325,4394,Y33
284,1285,2162,2157,2467,2167,3155,3246,3194,3478,3369,3824,4011,3868,3850,Y34
483,1354,1736,2094,2275,2313,3397,2991,3137,3327,3573,3550,3464,3736,4016,Y35
428,1265,2445,2687,2311,2698,3709,3708,3652,4350,3952,3586,4208,4122,4351,Y36
614,1492,2629,2565,2917,2900,3823,3937,3725,4737,4352,3816,4855,4928,4743,Y37
283,1976,3926,4697,4261,5454,5637,5830,5656,6050,6216,6748,7005,6501,6562,Y38
612,1873,3046,3690,3748,5247,5711,6497,7327,7586,8093,8309,8855,8835,9255,Y39
505,1183,2274,2864,2671,2959,3736,4113,4119,4449,4592,4766,4440,4909,5367,Y40
525,1606,2285,2647,3129,3271,3930,4062,4536,4354,4717,5088,5050,4828,5692,Y41
514,1359,2489,2693,2901,2812,3701,4008,3822,4232,4739,4827,4740,4823,5271,Y42
375,1712,2656,3103,3536,4735,5662,5662,6153,6880,7429,7375,7799,7957,8044,Y43
291,1488,2174,2580,2950,3254,3203,3289,4120,4569,4242,4345,4612,4359,4412,Y44
282,1460,2104,2424,2762,3604,4133,4166,4400,4775,5077,5386,5474,5202,5636,Y45
255,1706,2404,3292,3414,4893,5400,5633,6896,6222,6811,6605,7031,6716,6137,Y46
171,90,271,243,48,213,348,174,167,219,250,172,323,199,413,Y47
40,80,290,79,209,223,218,24,190,285,168,75,343,295,458,Y48
360,1481,1908,2210,2475,2342,2701,3239,2777,3094,3293,3419,3448,3378,3037,Z1
576,1264,2219,2283,3043,2834,3484,3267,3640,3009,3314,3749,4022,3612,3616,Z2
530,1424,2240,2375,2805,2736,3671,3723,3425,4076,3793,3684,3879,3918,4029,Z3
504,1269,2051,2583,2754,2942,3157,3396,3559,4353,3654,3810,4173,4651,4082,Z4
469,1394,1943,2388,2853,3090,3841,3874,4012,3915,4076,4466,4701,4222,4984,Z5
276,1553,2321,2364,2540,2932,3534,3637,3531,4048,4017,4369,4485,4500,4283,Z6
449,1449,2041,2395,2184,2122,3193,3278,3751,3229,3729,3970,3783,3899,4072,Z7
353,1380,1929,1951,2641,2562,3499,3171,3455,3753,3811,3865,4064,4058,4233,Z8
356,1407,2068,2555,2571,2734,3358,3716,3601,3731,3837,4066,4383,4022,4245,Z9
566,1171,2217,2590,2563,2601,3324,3667,3721,3720,3665,4183,4321,4241,5123,Z10
546,1195,2234,2535,2629,2635,2954,3799,3263,3939,3549,4223,4566,4429,4637,Z11
348,1401,2092,2416,2442,2905,3261,3470,3047,3537,4207,3922,3961,4059,4246,Z12
432,1121,2086,2273,2426,2396,3193,3210,3544,3322,3929,3485,3963,3942,4313,Z13
571,1321,2130,1867,2254,2804,3572,3518,3232,3766,4010,3842,3665,3932,3862,Z14
467,1103,1778,2410,2234,2351,3208,3169,3012,3201,3554,3717,3768,3681,3933,Z15
504,1152,1948,2216,2579,2422,3680,3401,3642,3791,3940,4443,4113,3727,4814,Z16
486,1312,2139,2670,2701,2602,3738,3658,3881,3860,4145,3851,4409,4569,4331,Z17
542,1346,2074,2164,2715,2791,3708,3407,3613,4080,3861,3398,4144,4208,4610,Z18
479,1263,2175,2039,2576,2578,3157,3090,3406,3857,3580,3869,4287,4658,4244,Z19
485,1438,1907,2439,2299,2982,3508,3683,3305,3744,3681,4023,4190,4118,4363,Z20
361,1137,2112,2684,2768,2987,3945,3676,3820,3789,4024,4219,4856,4420,4544,Z21
310,1020,1978,2744,2703,2987,3634,3877,3610,4299,4456,4659,4747,4614,4878,Z22
465,1183,1983,2272,2754,2528,3599,3709,3844,4037,4175,3690,4290,4238,4325,Z23
522,1251,2121,2290,2747,2815,3504,3127,3677,3582,3900,4000,4048,4524,4299,Z24
426,1941,3082,3019,3711,3883,4434,4720,4008,4746,4964,5320,5715,5152,5826,Z25
385,1269,2402,2360,2776,2853,3855,4043,4288,4189,4039,4773,4696,4659,5012,Z26
450,1123,2225,2264,2854,2835,3422,3305,3658,4038,4208,4482,4638,4455,4367,Z27
301,1353,1876,2691,2788,3061,3446,3377,3575,4157,4309,4474,4186,4185,4405,Z28
303,1471,1989,2181,2310,2727,3433,3476,3690,4089,3907,4410,4426,4267,4357,Z29
409,1297,2147,2286,2566,2728,3165,3686,3547,3958,4432,4533,4208,4514,4804,Z30
371,1228,1819,2109,2572,2569,3781,3575,3818,4481,4256,4694,4665,4533,4641,Z31
461,952,2397,2459,2556,2767,3183,3661,4050,3772,4675,4198,4600,4086,4619,Z32
532,1189,2137,2476,2801,2770,3435,3412,3980,3738,3649,3859,4432,4483,4731,Z33
382,1291,2332,2138,2577,2726,3972,3674,3609,4077,3633,3844,4141,4290,4869,Z34
248,1482,2414,2593,2869,3334,3654,4104,4509,4553,4468,4639,4683,4905,4706,Z35
392,1510,2207,2667,2663,3320,3300,3341,4027,4192,4380,4675,4188,4529,3941,Z36
474,1356,2422,2688,2516,3328,4354,3863,4479,4582,4704,4376,4668,4953,4941,Z37
599,1471,2372,2859,2973,3636,4067,3987,4148,4560,4896,4766,5041,4626,5099,Z38
549,1482,2385,2289,3130,2920,3563,4145,4092,4477,4518,4965,5106,4435,4527,Z39
373,1630,2641,2680,2880,3884,4351,4373,4260,5077,4565,5107,5317,5242,5014,Z40
319,1519,2443,2397,3386,3742,3906,3903,3998,4508,4520,5099,5059,5035,5397,Z41
283,1720,2616,2188,2818,3430,3490,3597,4533,4373,4357,4564,4386,4469,4760,Z42
532,1470,2333,2526,3659,3309,4111,4148,4193,4643,4667,4859,4313,4488,5212,Z43
464,1728,2599,2894,3037,3572,4193,4249,4179,4202,4755,4886,4770,4569,4967,Z44
395,953,1532,1498,1394,1960,2051,2031,2015,2238,2295,2041,1970,1937,2050,Z45
451,1453,2384,2579,3151,3388,4086,4417,4324,4822,4985,4619,4622,4257,4802,Z46
239,142,197,49,260,264,448,211,276,206,271,171,305,255,463,Z47
189,77,260,33,234,291,259,83,91,100,120,157,178,168,367,Z48
651,1494,2143,2145,2641,2408,3605,2967,3185,3301,3616,3554,3636,3714,3495,AA1
397,1346,2084,1936,2631,2447,3506,2952,3277,2988,3529,3622,3773,3625,4095,AA2
600,1438,1952,2478,2681,2584,3382,3554,3397,3907,3812,3600,4282,4207,4067,AA3
424,1323,2063,2500,1996,2317,3056,3483,3214,3602,3603,3349,3960,3604,3989,AA4
431,1123,2281,2360,2677,2751,3500,3102,3712,3672,3767,3505,3869,4129,3761,AA5
324,1194,2262,2326,2656,2819,3303,3458,3663,3919,3781,4299,4558,4380,4611,AA6
334,1162,2168,2575,2469,2451,3159,3771,3231,4540,4329,4203,4489,4546,4680,AA7
369,1410,1900,2214,2330,2456,3177,3412,3307,4262,3765,4047,4232,4717,4696,AA8
434,1478,2204,2313,2108,2036,3500,3591,3903,4130,3656,3937,4303,4450,4340,AA9
314,1086,1880,2444,2861,2134,3738,3803,3566,4066,3938,3990,4184,4348,4353,AA10
465,1442,2426,2173,2753,2870,3131,3484,3762,4070,4451,4149,4892,4333,4355,AA11
579,1533,1938,1953,2485,2972,3341,3826,3710,4085,4125,4266,4413,3929,4789,AA12
620,1718,2183,2405,2753,2365,3624,2966,3854,3736,3897,4112,4497,3921,3908,AA13
519,1224,2128,2380,2640,3070,3356,3575,3714,3837,4326,4600,4515,3872,4085,AA14
450,1386,1823,2402,2610,2925,3260,3652,4221,4010,4470,4147,4279,4379,4596,AA15
458,1257,1841,2081,2416,2980,3023,3567,3581,3547,3990,4228,4409,3981,4066,AA16
492,1183,1684,2388,2329,2472,3459,3474,4190,3972,3667,4078,4463,4915,4607,AA17
302,1304,2205,2035,2904,3138,2892,3277,3263,4025,3608,3865,4410,4124,4617,AA18
517,1369,2129,2290,2561,2651,3549,3816,3781,3727,4162,4354,4282,4075,4154,AA19
792,1422,2196,2196,2509,2756,3178,3231,3919,4023,4124,4268,3899,4546,4675,AA20
422,1737,2155,2492,2794,2619,3358,3860,4508,3933,4477,4410,4921,4684,4549,AA21
296,1425,2056,2450,2662,2662,3569,3615,4110,3658,3821,4266,4755,4431,4202,AA22
324,987,2283,2719,3290,2543,4041,4153,4145,4442,4290,4849,4905,5400,5333,AA23
319,1266,2142,2677,2422,2965,3500,4163,4005,3963,4007,4266,4384,4625,4557,AA24
243,1363,2128,2468,2751,2905,3914,3784,4092,4350,5044,5281,5008,5208,4983,AA25
242,1073,1780,2129,2995,3020,3562,3972,3990,3966,4458,4480,4423,4594,4682,AA26
554,1280,2066,2419,2645,2966,3765,3164,3755,3830,4171,4080,4421,4576,4564,AA27
372,1416,2477,2609,2932,3069,3456,4127,4188,4611,4699,4372,4654,4806,4933,AA28
431,1366,1812,2389,2394,2594,2985,3633,3423,4417,4040,4442,4224,4239,4936,AA29
396,1138,1803,2306,2254,2698,3195,3994,3731,3956,4097,4353,4133,4365,4426,AA30
335,1064,2021,2998,2669,2977,3868,3680,4006,3954,4262,4505,4605,4229,4712,AA31
511,1332,2087,2531,2678,2644,3188,3855,3612,3872,3935,4327,3876,4629,4455,AA32
377,1419,2467,2682,3140,3376,4701,4561,4815,5651,5639,6203,5744,6326,6139,AA33
456,1446,2574,2734,2937,2984,4016,3543,4508,4651,4603,4352,4778,4714,5043,AA34
309,1626,2515,2798,3247,3827,4599,4849,5363,6081,5829,5874,6705,6844,6921,AA35
389,1640,2256,2409,2785,3346,3772,4312,4125,4665,4200,4763,5178,5259,5631,AA36
417,1648,2772,3504,3474,4610,5540,5730,6302,7252,7186,7664,7493,8146,7890,AA37
338,1407,1973,2380,2438,2794,3472,3710,3449,4172,4169,4092,4262,4514,4867,AA38
397,1593,2761,2975,3518,3583,4902,5382,5383,6126,6010,5665,6183,7088,7095,AA39
306,1667,2144,2143,2900,3043,3618,3903,3872,4690,3926,4154,4897,4742,4451,AA40
467,1790,3407,4700,5487,6352,7897,8734,9686,9865,10082,10217,11912,12188,11309,AA41
511,1815,2638,2902,2957,4181,4694,4938,4964,5591,5832,5637,6398,6673,6117,AA42
406,1768,2682,3712,3880,6026,6837,7103,7549,8288,8903,8905,9260,10191,10291,AA43
412,1864,2753,2904,3492,4023,5251,5080,5290,5605,5751,6211,6001,6367,6677,AA44
241,1059,1792,2072,2496,2558,3025,3610,3410,3589,3448,3492,3452,3091,3482,AA45
429,1790,2550,3640,4057,4729,5998,6393,6952,7465,7691,8504,8540,7953,7592,AA46
116,169,228,174,31,45,286,203,108,238,145,201,338,383,367,AA47
73,148,244,168,8,173,153,181,77,401,120,87,462,495,510,AA48
305,1396,1993,2206,2089,2458,2954,3199,2946,3070,3793,3613,3395,3389,3245,AB1
527,1400,1777,2073,2190,2285,3077,2839,2818,3210,3092,3078,3276,3684,3141,AB2
283,1531,1976,2091,2418,2534,3253,3182,3156,3432,3099,3006,3483,3686,3707,AB3
444,1467,1909,2278,2623,2449,3360,2884,3547,3641,3849,3941,3861,3536,4176,AB4
411,1385,1986,2479,2793,2600,3895,3811,3797,3506,3675,3689,4100,4082,3894,AB5
250,1309,2156,2573,2502,2347,3347,3347,3283,3310,3960,3517,3730,3961,3923,AB6
359,2308,3210,3696,3740,4303,5321,5298,5351,5110,5421,5723,6007,5775,6296,AB7
423,1433,1864,2513,2699,2801,3290,3688,3321,3785,3596,3776,4524,3918,4179,AB8
324,1242,2052,2383,2393,2550,3475,3041,3352,4015,3709,4030,4268,3878,4333,AB9
509,1254,1966,2262,2476,2490,3253,3286,3203,3477,3221,3553,3738,3537,4362,AB10
468,1663,2148,2391,2381,2523,3432,3590,3528,3871,3846,4450,4476,4915,4177,AB11
666,1271,1884,2215,2494,2601,3319,3468,3563,3491,3939,3575,3991,3903,3521,AB12
653,1416,1816,2393,2781,2821,3508,3433,3676,3515,3404,3535,3794,3719,4390,AB13
271,1349,2076,2389,2723,2804,3496,3546,3598,3379,4026,4244,3868,4174,4415,AB14
403,1489,2226,2341,2319,2732,3866,3483,3879,3979,4118,4236,4310,4753,4760,AB15
396,1393,2220,2840,2713,2827,3232,3267,3662,3541,3886,4510,4146,3974,4126,AB16
409,1451,2021,2098,2411,2177,2967,3209,3461,3396,3343,3703,3460,3973,3904,AB17
525,1064,1863,2199,2266,2588,3407,3307,3677,4045,3655,3760,3941,3977,4410,AB18
333,2282,3163,3180,4153,4664,5329,5496,5867,5794,6276,5973,6416,6022,6734,AB19
472,1160,2236,2328,2674,2873,3250,3484,3272,3636,4190,3546,4280,3913,3927,AB20
550,1170,1700,2001,2780,2850,3329,3670,3411,4457,4229,4859,4588,4469,4776,AB21
461,1222,1761,2292,2571,2307,3163,3247,3486,3584,3732,4371,3979,4454,4537,AB22
341,1251,2167,2249,2745,2804,3819,3539,3976,3550,3881,4431,4327,4094,4220,AB23
349,1466,1832,2452,2741,2775,3857,3987,3577,3701,4433,3884,4211,4239,4533,AB24
323,1413,1965,2714,2789,3515,3873,3617,4606,4248,4608,4587,4709,4782,4644,AB25
448,1554,2171,2861,2695,3116,3560,3485,3868,4447,4062,4672,3998,4245,4463,AB26
149,1291,2403,2481,2723,3398,3573,3722,3543,3890,4070,4263,4485,4342,4341,AB27
367,1411,2224,2533,2476,3393,3202,3462,4105,4090,4240,4287,4682,4388,4256,AB28
490,1181,1999,2391,2446,2538,3369,3692,3665,4145,3581,4029,4623,4066,4025,AB29
270,1239,1584,2485,2499,2565,3306,3875,3565,3885,3904,4034,4152,3950,4187,AB30
329,1612,2319,2417,2852,3107,3512,3138,3803,4091,3973,4501,4450,4482,4866,AB31
496,1203,2085,2513,2649,2852,4024,3809,3906,4115,4272,4108,4452,3956,4400,AB32
230,1479,2284,2702,2514,2738,3617,3780,3292,4564,4316,4387,4844,4474,4682,AB33
529,1364,1897,2615,2991,2652,3587,3643,3755,4097,4444,3805,4383,4431,3948,AB34
468,1459,2194,2284,2895,3264,3730,4131,4058,4115,4082,4478,4874,5438,4733,AB35
386,1392,2268,2656,2546,3448,4068,3955,4328,4607,4604,4505,5563,4857,5064,AB36
414,1617,2622,2802,2974,3047,3969,4696,4572,5106,5242,5296,5132,5456,5614,AB37
362,1465,2065,2572,3155,3069,4541,4140,4440,5050,4394,4716,4993,4858,5458,AB38
476,1511,2144,2750,3001,2844,3505,3709,4243,4139,4325,4400,4855,4345,5340,AB39
564,1761,2239,2501,3106,3348,3978,4095,4464,4425,4611,4580,4753,5055,4873,AB40
401,1658,2196,2626,2690,3314,3964,3926,4116,4154,4679,4001,4788,4747,4667,AB41
198,1272,1998,2980,2779,3229,3729,3917,3753,4147,4430,4557,4556,4682,4467,AB42
304,920,1385,1774,2733,3338,3886,4239,4522,4648,4821,4763,5127,4829,5405,AB43
388,1491,2173,2612,2809,3279,4128,4208,4632,4525,4932,4879,5202,4508,5139,AB44
352,940,1401,1774,1801,1654,2274,1901,1955,2231,2303,2152,1942,2138,1751,AB45
341,1648,2494,3182,4091,4341,5766,6110,5769,6948,6871,7165,7600,7399,7272,AB46
130,103,430,148,232,253,526,298,228,275,463,152,364,481,309,AB47
86,229,215,174,0,264,219,220,181,84,123,348,432,448,364,AB48
184,1363,1959,2104,2554,2530,3122,3684,3148,3753,3880,4236,4075,3763,4209,AC1
596,1655,2058,2430,2470,2575,3057,3312,3224,3111,3418,4056,3641,4045,3743,AC2
396,1499,2055,2043,2554,2554,3067,3671,3519,3783,4248,4095,4268,4533,4800,AC3
367,1484,1560,1939,2315,2271,2906,2947,3131,2866,2971,3610,3805,3643,3984,AC4
377,1783,2658,2607,2901,2929,3940,3663,4353,4279,4616,4332,5037,4971,5192,AC5
223,1935,2088,2702,2593,3468,4019,4166,4122,5202,4320,4698,4961,4978,5430,AC6
314,1642,2001,2630,2827,2965,3994,3347,4041,4394,3890,4935,4654,4767,5061,AC7
504,1885,2022,2678,2576,2969,3746,4082,3981,4235,4415,5078,4853,5068,4770,AC8
374,1734,2167,2393,2726,2854,3355,3772,3603,3871,4499,4321,4704,4569,4976,AC9
401,1624,2241,2785,2963,2657,3518,3712,3919,4363,4158,4455,4603,5107,4978,AC10
352,1688,2168,2585,2481,3239,3732,4447,3966,4245,4416,4909,5289,5110,5335,AC11
194,1107,2367,2655,2455,2814,3604,3395,4067,4181,3939,4570,4229,4956,4982,AC12
256,933,1449,2575,2593,2955,3545,3266,3797,4174,4471,3935,4504,4516,5115,AC13
395,1437,1719,2665,2596,2525,3412,3356,3679,3870,3960,4031,4328,4339,4531,AC14
394,1343,2343,2410,2370,2839,3323,3611,3331,3898,4014,4366,4466,4392,4325,AC15
360,1731,2082,2704,2636,3654,3485,3611,3470,4150,4422,4346,4643,4517,4608,AC16
152,1108,2015,2753,2813,2873,3370,3895,3618,4077,4115,4229,3998,4740,4941,AC17
469,1125,2017,2358,2668,2677,3705,3446,3644,4085,4102,4277,4726,4691,4545,AC18
397,1107,2035,2270,2732,2637,2644,3360,3239,3709,3449,3915,4434,4210,4568,AC19
438,1229,2275,2380,2685,2656,3375,3456,4148,4061,3939,3997,4516,4437,4720,AC20
293,976,1481,2237,2615,3278,4129,4376,4516,4837,4816,5857,5967,5345,5764,AC21
436,1518,2201,1999,2320,3017,3486,3250,3874,4269,4240,4255,4394,4389,4731,AC22
437,1501,2140,2850,2746,3509,4432,4819,4871,5815,5510,5961,6912,7092,7198,AC23
398,1807,1945,2289,2691,3396,3987,4051,4438,4974,4589,4951,5095,5202,5175,AC24
338,1161,1694,3013,3596,3738,5132,5402,5265,5749,6462,7129,6990,7622,7489,AC25
484,1245,2193,2397,2926,3223,3527,3550,4416,4072,5129,4943,4982,4935,5683,AC26
299,877,1837,2116,2815,4188,4699,5061,5210,6079,6247,6830,6889,7651,7296,AC27
263,1126,2218,2939,3265,3494,3981,4197,4388,4522,4467,4672,5183,5092,5334,AC28
310,1590,2873,3895,4344,5946,7182,7624,8735,10239,10487,10900,11758,11666,12415,AC29
511,1552,2125,2793,2579,3084,3794,4134,4382,4897,4908,4873,5330,5907,6158,AC30
312,1567,3287,3544,4179,5088,5749,6843,7408,7878,8329,9227,8835,9354,9659,AC31
497,1364,2298,2459,2843,3291,3968,4670,4719,5208,4969,5233,5800,5558,5617,AC32
340,1866,2843,3432,4346,5857,7065,7461,8119,9469,9847,9304,10500,10998,10482,AC33
409,1265,2743,2510,2986,3393,4051,4347,4315,4633,4832,4703,5500,5483,5654,AC34
430,1730,2989,4075,4264,6083,6825,7974,8453,8728,9803,10037,10206,10792,11461,AC35
387,1774,2767,3062,3628,4781,5959,6154,6812,7096,7152,7272,7576,7657,7988,AC36
332,1597,2427,2859,3730,4047,5009,4814,5590,6040,6155,6355,6919,7328,7592,AC37
383,1497,2717,2815,2926,2987,4062,4158,4636,4514,4779,5126,5190,5320,5258,AC38
422,1972,2893,3185,3490,4419,6062,6521,7200,7702,7595,8662,8860,9319,9454,AC39
411,1532,2090,2744,2851,4032,4261,4616,4598,5429,4730,5019,5217,5099,6142,AC40
473,1523,2744,3357,3929,5602,6629,7157,8433,9122,9297,9310,9781,10577,10837,AC41
316,1474,2469,3377,3809,4241,4387,5569,5240,6277,5788,6008,6138,6603,6692,AC42
491,1790,2967,3549,4011,4940,6039,6991,7476,7919,8081,9322,8460,9603,9637,AC43
472,1949,2856,3052,3535,4011,4743,5338,5534,5799,6560,5521,6574,6336,6880,AC44
596,1765,2225,2802,2970,3726,4290,4313,4102,4285,4666,4676,5187,5184,5064,AC45
397,1992,2569,3138,3896,4456,5316,5983,5597,6555,6985,6736,7205,6693,7081,AC46
144,265,120,169,11,70,403,426,281,258,234,298,246,349,582,AC47
147,126,193,181,137,86,167,454,0,202,46,224,329,333,599,AC48
573,921,2048,2358,1997,2385,3068,3100,3385,3472,3386,3139,3515,3076,3246,AD1
435,1547,1728,2112,2888,2268,3074,3265,3385,3620,3426,3184,3420,3906,3386,AD2
252,1540,2121,2134,2765,2846,3369,3009,3212,3769,3991,3841,4123,3606,3803,AD3
292,1253,2277,2427,2704,2792,3406,3549,3337,3498,3630,4123,3634,4062,4061,AD4
370,1434,1930,2472,2671,2678,3606,3611,4006,4182,4372,4359,4078,4829,4432,AD5
275,1729,2129,2434,2852,3039,3780,4073,3522,3937,4288,4005,4374,4383,4336,AD6
231,876,1767,2585,2918,3020,3560,3449,3422,4019,4057,4441,4418,4740,4267,AD7
194,1012,1959,2188,2671,2546,3556,3751,4072,4457,4196,4539,4175,3828,4493,AD8
483,1407,2078,2527,2561,2628,3390,3456,3282,3814,4329,4105,4439,4214,4496,AD9
494,986,1808,2308,2657,3135,3778,3985,3596,3823,4338,4266,4527,4956,4745,AD10
415,1540,2208,2670,2644,3016,4018,3438,3607,3929,4670,4155,4427,5179,4304,AD11
490,1628,2308,2642,2470,3331,3576,3699,3668,4212,4295,4228,4655,4380,4502,AD12
412,945,2042,2187,2468,2849,3635,3991,4026,3710,4272,4137,4099,4892,4646,AD13
289,1182,1977,2372,2616,2688,3164,3604,3438,3896,4150,4188,4370,3989,4323,AD14
370,1193,1708,2037,2212,2288,2782,3037,2987,3309,3413,4207,3484,3824,4072,AD15
332,1125,1843,2590,2779,2373,3466,3107,3417,4077,3677,3692,4376,4108,4377,AD16
262,969,1952,2511,2587,3049,3603,4207,4381,4149,4255,4087,4725,4418,4545,AD17
479,1483,1996,2480,2761,2184,3057,3493,3504,4183,4257,4052,3693,4150,4087,AD18
264,1372,1737,2211,2792,2887,3248,3531,3547,3496,3697,4158,4548,3924,4664,AD19
542,1302,1938,2451,2295,2802,2998,3510,3719,3845,4423,3724,3902,4307,4196,AD20
508,1470,2169,2364,2633,3197,3630,3885,3926,3915,4276,4433,4393,4758,5049,AD21
